timestamp,price_usd_close,exchange_balance,options_volume_put_call_ratio,realized_volatility_1_week,exchange_balance_EMA,options_volume_put_call_ratio_EMA,realized_volatility_1_week_EMA,exchange_balance_normalized,options_volume_put_call_ratio_normalized,realized_volatility_1_week_normalized,1_hour_price_change,1_day_price_change,5_day_price_change
26/03/2021 04:10,52585.00795,393942.6666,0.908857542,59.05146969,,,,,,,,,
26/03/2021 04:20,52476.84295,393942.6666,0.900646659,59.05574799,,,,,,,,,
26/03/2021 04:30,52671.83578,393867.8563,0.895274134,59.06403109,,,,,,,,,
26/03/2021 04:40,52693.49654,393867.8563,0.895108773,59.0731641,,,,,,,,,
26/03/2021 04:50,52913.38109,393764.2781,0.893688843,59.08794938,,,,,,,,,
26/03/2021 05:00,52818.48361,393668.0328,0.903317954,59.0983741,,,,,,,,,
26/03/2021 05:10,53009.1674,393635.0435,0.907835058,59.10652995,,,,,,,,,
26/03/2021 05:20,52950.72308,393455.5369,0.902633937,59.11171919,,,,,,,,,
26/03/2021 05:30,52858.60748,393455.5369,0.904003847,59.11675346,,,,,,,,,
26/03/2021 05:40,52966.68697,393455.5369,0.900115578,59.12412027,,,,,,,,,
26/03/2021 05:50,52983.86769,393872.6517,0.891243134,59.13131586,,,,,,,,,
26/03/2021 06:00,52913.38417,393935.5269,0.896672004,59.13429584,,,,,,,,,
26/03/2021 06:10,52888.70546,393923.6724,0.895813581,59.13455852,,,,,,,,,
26/03/2021 06:20,52885.9807,393807.2012,0.894055519,59.13501338,,,,,,,,,
26/03/2021 06:30,53095.90971,393807.2012,0.917798788,59.14048306,,,,,,,,,
26/03/2021 06:40,52832.04789,393780.1305,0.918034845,59.14228203,,,,,,,,,
26/03/2021 06:50,52946.55619,393606.2388,0.920443665,59.14566765,,,,,,,,,
26/03/2021 07:00,52731.13227,393604.109,0.89817841,59.14625066,,,,,,,,,
26/03/2021 07:10,52784.51377,393604.109,0.900789617,59.14700186,,,,,,,,,
26/03/2021 07:20,52862.42059,393604.109,0.876986205,59.14967431,,,,,,,,,
26/03/2021 07:30,53232.43223,393710.1388,0.88728391,59.15498492,,,,,,,,,
26/03/2021 07:40,53432.92289,393737.3029,0.910885392,59.16875022,,,,,,,,,
26/03/2021 07:50,53674.40025,393667.2516,0.967800118,59.19944012,,,,,,,,,
26/03/2021 08:00,53908.47267,393667.2516,0.885180305,59.24947333,,,,,,,,,
26/03/2021 08:10,53781.42999,393658.7192,0.89770713,59.28938859,,,,,,,,,
26/03/2021 08:20,53800.35819,393724.7568,0.912542702,59.32700779,,,,,,,,,
26/03/2021 08:30,53799.56865,393755.4086,0.923036569,59.36510857,,,,,,,,,
26/03/2021 08:40,53634.59521,393809.9315,0.94499023,59.38754701,,,,,,,,,
26/03/2021 08:50,53548.94018,393809.9315,1.024933659,59.40562621,,,,,,,,,
26/03/2021 09:00,53716.48308,393809.9315,1.09926075,59.42575464,,,,,,,,,
26/03/2021 09:10,53803.04406,393915.9043,1.094554625,59.44365686,,,,,,,,,
26/03/2021 09:20,53781.45148,394724.5757,1.091806861,59.45246291,,,,,,,,,
26/03/2021 09:30,53668.93806,394746.5987,1.104865529,59.46523601,,,,,,,,,
26/03/2021 09:40,53576.00286,394770.2071,1.086620068,59.47438516,,,,,,,,,
26/03/2021 09:50,53535.40449,394770.2071,1.10844464,59.48204935,,,,,,,,,
26/03/2021 10:00,53467.56374,394824.2089,1.081898086,59.49160112,,,,,,,,,
26/03/2021 10:10,53514.38027,394973.4919,1.081743869,59.50696039,,,,,,,,,
26/03/2021 10:20,53705.82761,394973.4919,1.082457667,59.52458339,,,,,,,,,
26/03/2021 10:30,53532.70167,395053.5982,1.079077911,59.53139639,,,,,,,,,
26/03/2021 10:40,53567.43593,395053.5982,1.079114248,59.54316503,,,,,,,,,
26/03/2021 10:50,53568.11843,395798.0977,1.077623131,59.55277841,,,,,,,,,
26/03/2021 11:00,53496.32834,395798.0977,1.07272926,59.5587061,,,,,,,,,
26/03/2021 11:10,53463.39479,395770.892,1.06992024,59.56312394,,,,,,,,,
26/03/2021 11:20,53320.48506,395770.892,1.077352299,59.56604113,,,,,,,,,
26/03/2021 11:30,52967.72999,395770.892,1.077911763,59.56250084,,,,,,,,,
26/03/2021 11:40,52938.08134,395770.892,1.079599948,59.55871255,,,,,,,,,
26/03/2021 11:50,52896.00049,395670.3487,1.037918002,59.55934187,,,,,,,,,
26/03/2021 12:00,52982.61156,395718.3317,1.027510387,59.56272668,,,,,,,,,
26/03/2021 12:10,53173.3087,395666.6112,1.057750223,59.59716799,,,,,,,,,
26/03/2021 12:20,53042.83605,395648.9766,1.082523158,59.63307328,,,,,,,,,
26/03/2021 12:30,53128.01319,395601.6062,1.055503172,59.69339019,,,,,,,,,
26/03/2021 12:40,53115.16318,395601.6062,1.008464174,59.72056199,,,,,,,,,
26/03/2021 12:50,53105.01601,395359.6251,0.987638012,59.75623591,,,,,,,,,
26/03/2021 13:00,53143.12302,395559.3453,0.983083364,59.80154622,,,,,,,,,
26/03/2021 13:10,53190.55644,395602.4897,1.003648878,59.75300741,,,,,,,,,
26/03/2021 13:20,53015.06387,395704.5873,0.991535252,59.66891913,,,,,,,,,
26/03/2021 13:30,53049.53602,395713.7158,0.998137046,59.53463604,,,,,,,,,
26/03/2021 13:40,53349.43755,395713.7158,0.993815981,59.3763322,,,,,,,,,
26/03/2021 13:50,53385.87256,395713.7158,1.003522477,59.31877637,,,,,,,,,
26/03/2021 14:00,53360.72447,395713.7158,1.004129136,59.19043282,,,,,,,,,
26/03/2021 14:10,53357.20655,395098.7626,1.007086865,59.10081505,,,,,,,,,
26/03/2021 14:20,53388.85307,395023.9146,1.009848458,59.12372311,,,,,,,,,
26/03/2021 14:30,53302.11548,395162.0435,1.035204091,59.1698927,,,,,,,,,
26/03/2021 14:40,53415.92639,395162.0435,1.032933968,59.2248933,,,,,,,,,
26/03/2021 14:50,53524.7142,395162.0435,1.040663422,59.2938323,,,,,,,,,
26/03/2021 15:00,53495.51528,395162.0435,1.044646218,59.37793888,,,,,,,,,
26/03/2021 15:10,53425.16849,395162.0435,1.03759358,59.4672215,,,,,,,,,
26/03/2021 15:20,53462.59856,394892.5911,1.034564198,59.55260485,,,,,,,,,
26/03/2021 15:30,53461.25991,394892.5911,1.044203533,59.6140395,,,,,,,,,
26/03/2021 15:40,53476.45418,394899.4792,1.055965044,59.68074439,,,,,,,,,
26/03/2021 15:50,53394.08054,394847.718,1.05362776,59.77279236,,,,,,,,,
26/03/2021 16:00,53279.52553,394847.718,1.039236701,59.8787176,,,,,,,,,
26/03/2021 16:10,53718.27539,394835.2707,1.041193764,59.96325595,,,,,,,,,
26/03/2021 16:20,53780.81396,394835.2707,1.034315406,60.07356032,,,,,,,,,
26/03/2021 16:30,54091.03237,394954.5077,1.036032633,60.21359535,,,,,,,,,
26/03/2021 16:40,53904.46972,394945.4186,1.039139646,60.32319096,,,,,,,,,
26/03/2021 16:50,53867.33146,394948.8032,1.030735465,60.42906039,,,,,,,,,
26/03/2021 17:00,53828.75718,394677.9969,1.03128722,60.52445556,,,,,,,,,
26/03/2021 17:10,53845.27863,394730.5515,1.032521267,60.6061522,,,,,,,,,
26/03/2021 17:20,53905.93511,394728.345,1.023839476,60.6952732,,,,,,,,,
26/03/2021 17:30,53952.72579,394709.5557,1.026037291,60.79157404,,,,,,,,,
26/03/2021 17:40,53946.88778,394709.5557,1.025802127,60.87638712,,,,,,,,,
26/03/2021 17:50,54041.26562,394606.5822,1.033304999,60.96611336,,,,,,,,,
26/03/2021 18:00,54031.11786,394517.3654,1.035330442,61.05178366,,,,,,,,,
26/03/2021 18:10,53799.32899,394517.3654,1.032813306,61.12831154,,,,,,,,,
26/03/2021 18:20,53915.8632,394542.7837,1.029054573,61.20753687,,,,,,,,,
26/03/2021 18:30,53843.54246,394559.5572,1.030869153,61.26213607,,,,,,,,,
26/03/2021 18:40,53806.6706,394423.0158,1.022348223,61.29334688,,,,,,,,,
26/03/2021 18:50,53852.45932,394175.837,1.025837449,61.32925812,,,,,,,,,
26/03/2021 19:00,53857.21541,394175.837,1.024506809,61.36627627,,,,,,,,,
26/03/2021 19:10,53824.13518,394066.8175,1.033492091,61.40426846,,,,,,,,,
26/03/2021 19:20,53834.90898,394949.5816,1.04276741,61.45562525,,,,,,,,,
26/03/2021 19:30,53857.10988,394852.5164,1.044464057,61.49958775,,,,,,,,,
26/03/2021 19:40,53854.70347,394770.3434,1.045215601,61.53540928,,,,,,,,,
26/03/2021 19:50,53986.40025,394770.3434,1.041279951,61.57321393,,,,,,,,,
26/03/2021 20:00,54154.15869,394725.6966,1.075189652,61.59744007,,,,,,,,,
26/03/2021 20:10,54370.54477,394725.6966,1.080045022,61.6124428,,,,,,,,,
26/03/2021 20:20,54133.11407,394725.6966,1.076029296,61.62883363,,,,,,,,,
26/03/2021 20:30,54253.81164,394725.6966,1.087650797,61.64892502,,,,,,,,,
26/03/2021 20:40,54201.42169,394752.7469,1.098904573,61.6909127,,,,,,,,,
26/03/2021 20:50,54220.887,394752.7469,1.097321179,61.74723347,,,,,,,,,
26/03/2021 21:00,54320.46032,394740.3289,1.090031412,61.80022524,,,,,,,,,
26/03/2021 21:10,54328.47493,395010.1346,1.089751286,61.8608562,,,,,,,,,
26/03/2021 21:20,54530.90522,395000.6661,1.089987092,61.92065535,,,,,,,,,
26/03/2021 21:30,54568.5133,395096.6412,1.073047311,61.97450456,,,,,,,,,
26/03/2021 21:40,54701.27786,395087.5822,1.068394975,62.03775046,,,,,,,,,
26/03/2021 21:50,54692.44333,395175.5696,1.066946836,62.09780591,,,,,,,,,
26/03/2021 22:00,54823.49386,395175.5696,1.062588767,62.16084728,,,,,,,,,
26/03/2021 22:10,54854.08057,395175.5696,1.065804076,62.219224,,,,,,,,,
26/03/2021 22:20,54823.27301,395161.7071,1.061035441,62.29343356,,,,,,,,,
26/03/2021 22:30,54704.5055,395267.9272,1.035588095,62.36079034,,,,,,,,,
26/03/2021 22:40,54656.15365,395267.9272,1.034983022,62.4428323,,,,,,,,,
26/03/2021 22:50,54638.42725,394645.6895,1.032939677,62.54485031,,,,,,,,,
26/03/2021 23:00,54610.60853,394645.6895,1.029725358,62.63135229,,,,,,,,,
26/03/2021 23:10,54628.12978,394694.5067,1.030076653,62.72789934,,,,,,,,,
26/03/2021 23:20,54795.15565,394510.3687,1.031455718,62.83739598,,,,,,,,,
26/03/2021 23:30,54937.73075,394696.4242,1.021681847,62.96248543,,,,,,,,,
26/03/2021 23:40,54912.60982,394763.927,1.021636367,63.11180519,,,,,,,,,
26/03/2021 23:50,55137.31373,394769.2696,1.023019435,63.27332113,,,,,,,,,
27/03/2021 00:00,55503.96583,394769.2696,1.01064027,63.42648482,,,,,,,,,
27/03/2021 00:10,55646.89191,394833.8179,1.003299031,63.60041637,,,,,,,,,
27/03/2021 00:20,55460.41836,394562.1487,1.005683684,63.7503668,,,,,,,,,
27/03/2021 00:30,55412.17928,394475.2436,1.001235408,63.83672724,,,,,,,,,
27/03/2021 00:40,55215.73855,394475.2436,1.00967895,63.90558329,,,,,,,,,
27/03/2021 00:50,55001.68786,394503.9294,1.006240909,63.96761816,,,,,,,,,
27/03/2021 01:00,55033.10429,394354.6775,1.005842659,64.02916102,,,,,,,,,
27/03/2021 01:10,55024.48983,394345.2596,0.998162413,64.0852228,,,,,,,,,
27/03/2021 01:20,54922.41924,394308.1681,1.007066321,64.14005157,,,,,,,,,
27/03/2021 01:30,54963.77412,394280.3869,1.005953043,64.18801208,,,,,,,,,
27/03/2021 01:40,54827.83934,394280.3869,1.0221975,64.22646982,,,,,,,,,
27/03/2021 01:50,54884.72446,394280.3869,1.032321969,64.27589149,,,,,,,,,
27/03/2021 02:00,54905.24748,394347.9308,1.019400261,64.33041265,,,,,,,,,
27/03/2021 02:10,54977.95,394347.9308,1.018047502,64.40773998,,,,,,,,,
27/03/2021 02:20,54950.66409,394347.9308,1.018889227,64.49738506,,,,,,,,,
27/03/2021 02:30,54915.11744,394361.1558,1.024448039,64.5944658,,,,,,,,,
27/03/2021 02:40,54967.09548,394401.741,1.033532319,64.69639109,,,,,,,,,
27/03/2021 02:50,54968.17534,394401.741,1.036165531,64.80110393,,,,,,,,,
27/03/2021 03:00,54860.95577,394466.5929,1.033242473,64.88636228,,,,,,,,,
27/03/2021 03:10,54846.72369,394466.5929,1.01605611,64.96075369,,,,,,,,,
27/03/2021 03:20,54853.24568,394608.819,1.019845796,65.02031482,,,,,,,,,
27/03/2021 03:30,54919.17179,394537.6878,1.030117209,65.09003366,,,,,,,,,
27/03/2021 03:40,54911.61338,394554.7488,1.041096593,65.14872241,,,,,,,,,
27/03/2021 03:50,54966.69868,394554.7488,1.054316051,65.21810784,,,,,,,,,
27/03/2021 04:00,54921.65473,394554.7488,1.058140599,65.28843524,,,,,,,,,
27/03/2021 04:10,55093.6057,394558.8048,1.066002094,65.36892386,,,,,,,,,
27/03/2021 04:20,55266.5275,394593.3212,1.067325188,65.46222044,,,,,,,,,
27/03/2021 04:30,55277.08103,394626.1295,1.066404254,65.54607551,,,,,,,,,
27/03/2021 04:40,55325.17069,394626.1295,1.065821894,65.63829398,,,,,,,,,
27/03/2021 04:50,55212.05049,394627.1706,1.067858461,65.71345844,,,,,,,,,
27/03/2021 05:00,55091.60706,394627.1706,1.1052362,65.78480814,,,,,,,,,
27/03/2021 05:10,54934.83406,394632.9266,1.119707244,65.83948174,,,,,,,,,
27/03/2021 05:20,55040.97236,394620.8351,1.112683583,65.89930156,,,,,,,,,
27/03/2021 05:30,55151.41682,394691.6793,1.117277155,65.97053018,,,,,,,,,
27/03/2021 05:40,55396.06224,394698.6056,1.122158806,66.04283036,,,,,,,,,
27/03/2021 05:50,55349.56763,394698.6056,1.129690447,66.11657262,,,,,,,,,
27/03/2021 06:00,55323.66475,394616.8379,1.129407901,66.19905617,,,,,,,,,
27/03/2021 06:10,55373.20854,394708.8788,1.129463195,66.28674577,,,,,,,,,
27/03/2021 06:20,55357.42453,394708.8788,1.130165638,66.37135817,,,,,,,,,
27/03/2021 06:30,55293.66666,394756.9789,1.135047553,66.43774282,,,,,,,,,
27/03/2021 06:40,55290.40039,394649.3191,1.130204607,66.5195571,,,,,,,,,
27/03/2021 06:50,55210.63858,394656.6193,1.131932411,66.58899835,,,,,,,,,
27/03/2021 07:00,55217.57639,394668.4579,1.166091032,66.67238467,,,,,,,,,
27/03/2021 07:10,55179.10157,394688.2749,1.155354278,66.7503667,,,,,,,,,
27/03/2021 07:20,55194.79481,394719.9784,1.201181526,66.82248109,,,,,,,,,
27/03/2021 07:30,55148.10816,394778.6853,1.184865758,66.87422276,,,,,,,,,
27/03/2021 07:40,55010.71762,394811.849,1.17385558,66.90964784,,,,,,,,,
27/03/2021 07:50,55078.92085,394841.222,1.137514478,66.9380234,,,,,,,,,
27/03/2021 08:00,55234.59064,394867.1805,1.143120573,66.96264018,,,,,,,,,
27/03/2021 08:10,55033.73358,394859.7156,1.190020059,66.97421849,,,,,,,,,
27/03/2021 08:20,55082.77789,394917.74,1.193601686,66.99716833,,,,,,,,,
27/03/2021 08:30,55001.01693,394917.74,1.204776529,67.01132309,,,,,,,,,
27/03/2021 08:40,55003.35584,394882.0098,1.183926373,67.03283681,,,,,,,,,
27/03/2021 08:50,55063.2039,394882.0098,1.080664322,67.06191926,,,,,,,,,
27/03/2021 09:00,55101.46184,395483.6272,0.982728034,67.08729647,,,,,,,,,
27/03/2021 09:10,55021.25384,395500.2594,0.985815871,67.11027232,,,,,,,,,
27/03/2021 09:20,55002.26576,395500.2594,0.986535134,67.13655997,,,,,,,,,
27/03/2021 09:30,55111.60022,395455.487,0.966183819,67.16839974,,,,,,,,,
27/03/2021 09:40,55061.86696,395401.4009,0.981240665,67.20061912,,,,,,,,,
27/03/2021 09:50,55107.30007,395409.1686,0.941729018,67.23614177,,,,,,,,,
27/03/2021 10:00,55205.56808,395409.1686,0.973868069,67.27671969,,,,,,,,,
27/03/2021 10:10,55178.63082,395409.1686,0.988661292,67.30998368,,,,,,,,,
27/03/2021 10:20,55158.87533,395585.593,0.996569959,67.3367648,,,,,,,,,
27/03/2021 10:30,55064.2135,395585.593,0.994144577,67.36904231,,,,,,,,,
27/03/2021 10:40,54976.09622,395659.1796,1.000302176,67.39752862,,,,,,,,,
27/03/2021 10:50,54939.0546,395683.4337,1.001442918,67.42421481,,,,,,,,,
27/03/2021 11:00,54710.01393,395683.4337,1.007067343,67.44526565,,,,,,,,,
27/03/2021 11:10,54642.72161,395702.1526,1.012007011,67.46860637,,,,,,,,,
27/03/2021 11:20,54736.77551,395718.0992,0.997724737,67.4997401,,,,,,,,,
27/03/2021 11:30,54909.78491,395770.729,0.996258016,67.55199265,,,,,,,,,
27/03/2021 11:40,54785.49575,395776.0732,0.993244888,67.60020722,,,,,,,,,
27/03/2021 11:50,54750.22402,395705.7191,1.056847713,67.64427731,,,,,,,,,
27/03/2021 12:00,54680.16843,395759.7353,1.077036326,67.68215026,,,,,,,,,
27/03/2021 12:10,54411.70306,395818.4185,1.085683423,67.70815536,,,,,,,,,
27/03/2021 12:20,54299.29138,395818.4185,1.089129091,67.73332718,,,,,,,,,
27/03/2021 12:30,54403.11291,395818.4185,1.094533297,67.76205213,,,,,,,,,
27/03/2021 12:40,54288.90772,395848.5185,1.098558057,67.7884877,,,,,,,,,
27/03/2021 12:50,54258.08098,395882.9267,1.110182149,67.81241095,,,,,,,,,
27/03/2021 13:00,54524.02775,395863.7493,1.114075247,67.83924249,,,,,,,,,
27/03/2021 13:10,54460.8283,395862.1772,1.117796946,67.85450326,,,,,,,,,
27/03/2021 13:20,54458.22508,395784.0171,1.110097911,67.87100682,,,,,,,,,
27/03/2021 13:30,54452.801,395784.0171,1.101693452,67.87865672,,,,,,,,,
27/03/2021 13:40,54373.33764,395784.0171,1.095523734,67.8766062,,,,,,,,,
27/03/2021 13:50,54574.82931,395905.5462,1.100932538,67.8718964,,,,,,,,,
27/03/2021 14:00,54834.88019,395917.4513,1.09820672,67.89219994,,,,,,,,,
27/03/2021 14:10,54738.63421,395917.4513,1.106004619,67.910786,,,,,,,,,
27/03/2021 14:20,54710.42723,395851.5232,1.107215944,67.92683331,,,,,,,,,
27/03/2021 14:30,54727.78243,395851.5232,1.11034138,67.94931698,,,,,,,,,
27/03/2021 14:40,54807.82818,395804.6108,1.102184964,67.96651778,,,,,,,,,
27/03/2021 14:50,54844.34286,395804.6108,1.095958423,67.98653376,,,,,,,,,
27/03/2021 15:00,54795.03127,395804.6108,1.125890482,68.00582755,,,,,,,,,
27/03/2021 15:10,54933.58498,395693.4646,1.122500136,68.02546821,,,,,,,,,
27/03/2021 15:20,55086.15379,395693.4646,1.147261842,68.0512483,,,,,,,,,
27/03/2021 15:30,55057.98671,395683.1351,1.130058327,68.07905187,,,,,,,,,
27/03/2021 15:40,54983.54357,395724.6893,1.112766412,68.10802879,,,,,,,,,
27/03/2021 15:50,55119.26286,395739.9964,1.11375803,68.14818443,,,,,,,,,
27/03/2021 16:00,55364.83643,395739.9964,1.122511263,68.2054025,,,,,,,,,
27/03/2021 16:10,55621.76813,395628.696,1.085427921,68.25606623,,,,,,,,,
27/03/2021 16:20,55802.66729,395628.696,1.10969533,68.31030893,,,,,,,,,
27/03/2021 16:30,55679.08765,395654.4405,1.114728599,68.34455185,,,,,,,,,
27/03/2021 16:40,55770.1346,395673.3109,1.10927787,68.38940006,,,,,,,,,
27/03/2021 16:50,56083.98695,395639.2542,1.113928571,68.44877548,,,,,,,,,
27/03/2021 17:00,56237.8296,395639.2542,1.113491188,68.52057125,,,,,,,,,
27/03/2021 17:10,56134.88369,395639.2542,1.100920606,68.58549856,,,,,,,,,
27/03/2021 17:20,56091.97357,395639.2542,1.093882869,68.64481901,,,,,,,,,
27/03/2021 17:30,56195.4251,395639.2542,1.095483231,68.70369026,,,,,,,,,
27/03/2021 17:40,56193.03472,395776.8782,1.10466323,68.76411689,,,,,,,,,
27/03/2021 17:50,56092.16585,395776.8782,1.089045226,68.8138369,,,,,,,,,
27/03/2021 18:00,56139.40803,395791.0365,1.089613069,68.869436,,,,,,,,,
27/03/2021 18:10,55989.15721,396076.5751,1.098765432,68.92809855,,,,,,,,,
27/03/2021 18:20,56080.11693,396057.7419,1.104508819,68.97866797,,,,,,,,,
27/03/2021 18:30,55912.76713,396057.7419,1.101088541,69.02417831,,,,,,,,,
27/03/2021 18:40,55794.97005,396028.9923,1.11276548,69.07186766,,,,,,,,,
27/03/2021 18:50,55901.21177,395995.1598,1.11323184,69.12111415,,,,,,,,,
27/03/2021 19:00,55823.96698,395987.5962,1.113558467,69.16784795,,,,,,,,,
27/03/2021 19:10,55966.6856,395970.7608,1.094811542,69.2220824,,,,,,,,,
27/03/2021 19:20,55949.02973,395970.7608,1.09696748,69.27267055,,,,,,,,,
27/03/2021 19:30,55928.3338,395944.6473,1.091490254,69.32194233,,,,,,,,,
27/03/2021 19:40,55947.08358,395968.5902,1.102550085,69.37243191,,,,,,,,,
27/03/2021 19:50,55932.28087,395959.1026,1.126095389,69.41647765,,,,,,,,,
27/03/2021 20:00,55985.60105,395959.1026,1.125511868,69.4561811,,,,,,,,,
27/03/2021 20:10,55974.74901,396018.3457,1.108966794,69.48851354,,,,,,,,,
27/03/2021 20:20,56047.29132,396018.3457,1.137864962,69.53805718,,,,,,,,,
27/03/2021 20:30,55917.28915,395971.0124,1.134795215,69.57942979,,,,,,,,,
27/03/2021 20:40,55985.62085,396008.9253,1.141365912,69.62457457,,,,,,,,,
27/03/2021 20:50,56026.50177,395689.0196,1.141340501,69.66991588,,,,,,,,,
27/03/2021 21:00,55974.65619,395689.0196,1.146150112,69.7047843,,,,,,,,,
27/03/2021 21:10,55921.92856,395689.0196,1.160779154,69.74038124,,,,,,,,,
27/03/2021 21:20,55907.25747,395199.3359,1.164830834,69.76920915,,,,,,,,,
27/03/2021 21:30,56010.01374,395259.5912,1.206420237,69.80003964,,,,,,,,,
27/03/2021 21:40,56122.73834,395196.4659,1.221506587,69.82905023,,,,,,,,,
27/03/2021 21:50,56522.14056,395196.4659,1.205410987,69.87307205,,,,,,,,,
27/03/2021 22:00,56545.42663,395196.4659,1.221219579,69.9126538,,,,,,,,,
27/03/2021 22:10,56464.07918,395256.3627,1.238102349,69.94661823,,,,,,,,,
27/03/2021 22:20,56374.0911,395411.7486,1.265983192,69.97816734,,,,,,,,,
27/03/2021 22:30,56258.8139,395411.7486,1.354117813,70.01132027,,,,,,,,,
27/03/2021 22:40,56307.62405,395408.5656,1.355728347,70.04809906,,,,,,,,,
27/03/2021 22:50,56407.65429,395432.3713,1.359493134,70.08958517,,,,,,,,,
27/03/2021 23:00,56418.64212,395596.5324,1.369520426,70.13114253,,,,,,,,,
27/03/2021 23:10,56355.74699,395623.118,1.368775012,70.17155992,,,,,,,,,
27/03/2021 23:20,56178.62651,395448.0787,1.36927013,70.19907984,,,,,,,,,
27/03/2021 23:30,56233.28199,395448.0787,1.370400247,70.22264718,,,,,,,,,
27/03/2021 23:40,56212.39786,395488.1652,1.372274403,70.24771993,,,,,,,,,
27/03/2021 23:50,56067.94555,395480.0921,1.361517149,70.26204471,,,,,,,,,
28/03/2021 00:00,56063.06479,395480.0921,1.38906488,70.26880539,,,,,,,,,
28/03/2021 00:10,56009.80644,395503.1548,1.413019883,70.27333228,,,,,,,,,
28/03/2021 00:20,55872.66838,395639.8236,1.408646626,70.27641845,,,,,,,,,
28/03/2021 00:30,55822.37803,395619.2408,1.393542566,70.28017457,,,,,,,,,
28/03/2021 00:40,55898.72366,395619.2408,1.398364629,70.28866034,,,,,,,,,
28/03/2021 00:50,56061.35506,395619.2408,1.414475307,70.30726631,,,,,,,,,
28/03/2021 01:00,56188.21837,395658.3706,1.411502971,70.32987574,,,,,,,,,
28/03/2021 01:10,56081.11312,395728.7272,1.429211833,70.35005325,,,,,,,,,
28/03/2021 01:20,56100.28078,395700.9903,1.429785183,70.37323127,,,,,,,,,
28/03/2021 01:30,56109.84726,395709.781,1.432629705,70.39545643,,,,,,,,,
28/03/2021 01:40,56270.89823,395770.5081,1.454357863,70.42691771,,,,,,,,,
28/03/2021 01:50,56217.08164,395760.6419,1.437113937,70.45486789,,,,,,,,,
28/03/2021 02:00,56226.43046,395760.6419,1.439817219,70.48250151,,,,,,,,,
28/03/2021 02:10,56108.01089,395726.5107,1.451582601,70.50450989,,,,,,,,,
28/03/2021 02:20,56054.08988,395726.5107,1.468795432,70.52544401,,,,,,,,,
28/03/2021 02:30,55951.15693,395723.1894,1.469758224,70.54476061,,,,,,,,,
28/03/2021 02:40,56017.94229,395733.1983,1.465649661,70.56341077,,,,,,,,,
28/03/2021 02:50,56056.66683,395748.5768,1.465712928,70.58317289,,,,,,,,,
28/03/2021 03:00,56008.15682,395681.8227,1.46116492,70.60436493,,,,,,,,,
28/03/2021 03:10,56024.17528,395700.7023,1.632496186,70.62705053,,,,,,,,,
28/03/2021 03:20,56161.86491,395770.4778,1.618787116,70.65344509,,,,,,,,,
28/03/2021 03:30,56080.36808,395758.5804,1.62396327,70.67539328,,,,,,,,,
28/03/2021 03:40,56082.10486,395809.1603,1.60761365,70.69803976,,,,,,,,,
28/03/2021 03:50,56213.29313,395809.1603,1.634377714,70.72274077,,,,,,,,,
28/03/2021 04:00,56262.28763,395715.1161,1.620470637,70.75016261,,,,,,,,,
28/03/2021 04:10,56368.29435,395789.5928,1.636672385,70.77505291,,,,,,,,,
28/03/2021 04:20,56415.16282,395810.0098,1.640190683,70.79604539,,,,,,,,,
28/03/2021 04:30,56526.43412,395811.838,1.6347452,70.81860394,,,,,,,,,
28/03/2021 04:40,56348.58346,395764.0579,1.633835741,70.8333812,,,,,,,,,
28/03/2021 04:50,56323.52245,395642.6403,1.638740869,70.84885427,,,,,,,,,
28/03/2021 05:00,56378.19281,395642.6403,1.439042474,70.86668814,,,,,,,,,
28/03/2021 05:10,56302.20096,395642.6403,1.344717862,70.88875027,,,,,,,,,
28/03/2021 05:20,56370.5163,395632.6716,1.379335497,70.91017457,,,,,,,,,
28/03/2021 05:30,56410.45661,395640.8938,1.351117626,70.92781313,,,,,,,,,
28/03/2021 05:40,56379.62457,395650.1054,1.35399764,70.93783349,,,,,,,,,
28/03/2021 05:50,56326.84291,395676.1037,1.355447215,70.95030141,,,,,,,,,
28/03/2021 06:00,56336.39753,395703.0039,1.435468165,70.96393322,,,,,,,,,
28/03/2021 06:10,56306.3535,395735.4176,1.43190966,70.97656847,,,,,,,,,
28/03/2021 06:20,56227.5303,395706.6968,1.434878422,70.98649689,,,,,,,,,
28/03/2021 06:30,56195.77398,395708.9551,1.432701969,70.99228707,,,,,,,,,
28/03/2021 06:40,56087.50929,395657.3879,1.462180801,71.00144855,,,,,,,,,
28/03/2021 06:50,56078.65622,395657.3879,1.490944397,71.0119089,,,,,,,,,
28/03/2021 07:00,56116.79158,395657.3879,1.484433839,71.02245465,,,,,,,,,
28/03/2021 07:10,56143.01797,395697.6749,1.491172171,71.03253316,,,,,,,,,
28/03/2021 07:20,56120.8083,395700.22,1.516731693,71.04303459,,,,,,,,,
28/03/2021 07:30,56205.51467,395700.22,1.506378402,71.0552643,,,,,,,,,
28/03/2021 07:40,56390.17366,395821.8794,1.424227102,71.07542622,,,,,,,,,
28/03/2021 07:50,56372.75725,395800.6072,1.459340107,71.09276637,,,,,,,,,
28/03/2021 08:00,56393.27975,395800.6072,1.625215072,71.10338357,,,,,,,,,
28/03/2021 08:10,56336.47919,395863.755,1.441920474,71.11584656,,,,,,,,,
28/03/2021 08:20,56232.96709,395883.1283,1.413257529,71.12561155,,,,,,,,,
28/03/2021 08:30,56307.23627,395912.5208,1.394939089,71.13733526,,,,,,,,,
